split,duplicate_of_split,duplicate_key,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
validation,train,[속성] 발림성 [문장] 발림성좋고,668242,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,발림성좋고 흡수도 잘 되는거 같네요. 데일리로 쓰기 좋고 정말 건조했는데 쓰고 많이 촉촉해졌습니다. 무향도 좋은데 가끔은 체리나 딸기향이 나는게 더 좋게 느껴져서 구매했어요. 대체적으로 ㅇㅇㅇ립밤은 데일리로 쓰기 좋습니다.,발림성,발림성좋고,1,[속성] 발림성 [문장] 발림성좋고,0,발림성,unchanged
validation,train,[속성] 기능/효과 [문장] 데일리로 쓰기 좋고,668242,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,발림성좋고 흡수도 잘 되는거 같네요. 데일리로 쓰기 좋고 정말 건조했는데 쓰고 많이 촉촉해졌습니다. 무향도 좋은데 가끔은 체리나 딸기향이 나는게 더 좋게 느껴져서 구매했어요. 대체적으로 ㅇㅇㅇ립밤은 데일리로 쓰기 좋습니다.,기능/효과,데일리로 쓰기 좋고,1,[속성] 기능/효과 [문장] 데일리로 쓰기 좋고,0,기능/효과,unchanged
validation,train,[속성] 기능/효과 [문장] 데일리로 쓰기 좋습니다.,668242,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,발림성좋고 흡수도 잘 되는거 같네요. 데일리로 쓰기 좋고 정말 건조했는데 쓰고 많이 촉촉해졌습니다. 무향도 좋은데 가끔은 체리나 딸기향이 나는게 더 좋게 느껴져서 구매했어요. 대체적으로 ㅇㅇㅇ립밤은 데일리로 쓰기 좋습니다.,기능/효과,데일리로 쓰기 좋습니다.,1,[속성] 기능/효과 [문장] 데일리로 쓰기 좋습니다.,0,기능/효과,unchanged
validation,train,[속성] 유통기한 [문장] 유통기한도 짧아서 아쉽네요.,671090,쇼핑몰,메이크업/뷰티소품,OO 프** 아이팔레트 6g 1개,웜톤이고 봄이라 코랄 색상이 써보고 싶어서 구매했습니다. 입자 제형이 고와서 조금만 충격을 줘도 부서지네요. 발색도 연해서 좀 아쉽네요. 유통기한도 짧아서 아쉽네요. 얼굴이 생기 있어 보이지 않네요.,유통기한,유통기한도 짧아서 아쉽네요.,-1,[속성] 유통기한 [문장] 유통기한도 짧아서 아쉽네요.,1,유통기한,unchanged
validation,train,[속성] 발림성 [문장] 부드럽게 잘 발리고 좋습니다.,665881,쇼핑몰,메이크업/뷰티소품,OO 한** 립밤 4g 1개,"부드럽게 잘 발리고 좋습니다. 어떤 제품은 너무 소프트해서 뭉그러지기도 하는데, 이 립밤은 발림성이 좋고 유지력도 좋아서 맘에 들어요. 아침에 일어나자마자 건조해진 입술에 바르면 촉촉해서 좋습니다. 겨울에 입술 안트게 바르면 좋을 것 같습니다.",발림성,부드럽게 잘 발리고 좋습니다.,1,[속성] 발림성 [문장] 부드럽게 잘 발리고 좋습니다.,0,발림성,unchanged
validation,train,[속성] 지속력/유지력 [문장] 유지력도 좋아서,665881,쇼핑몰,메이크업/뷰티소품,OO 한** 립밤 4g 1개,"부드럽게 잘 발리고 좋습니다. 어떤 제품은 너무 소프트해서 뭉그러지기도 하는데, 이 립밤은 발림성이 좋고 유지력도 좋아서 맘에 들어요. 아침에 일어나자마자 건조해진 입술에 바르면 촉촉해서 좋습니다. 겨울에 입술 안트게 바르면 좋을 것 같습니다.",지속력/유지력,유지력도 좋아서,1,[속성] 지속력/유지력 [문장] 유지력도 좋아서,0,지속력/유지력,unchanged
validation,train,[속성] 사이즈/두께 [문장] 사이즈가 작습니다.,662820,쇼핑몰,메이크업/뷰티소품,OO 속** 틴트 1.6g 1개,사이즈가 작습니다. 발색력은 좋은데 문제는 블랜딩이 어려워서 팁으로 바른 자리만 발색이 진하고 음파음파가 불가능합니다. 손으로 문질러 사용하기도 불편해서 안 쓰고 있네요. 워터틴트 느낌인데 뻑뻑하게 발립니다. 색은 이쁘고 지속력도 좋은데 잘 안 발려서 안 쓰게 되네요.,사이즈/두께,사이즈가 작습니다.,-1,[속성] 사이즈/두께 [문장] 사이즈가 작습니다.,1,사이즈/두께,unchanged
validation,train,[속성] 지속력/유지력 [문장] 지속력도 좋은데,662820,쇼핑몰,메이크업/뷰티소품,OO 속** 틴트 1.6g 1개,사이즈가 작습니다. 발색력은 좋은데 문제는 블랜딩이 어려워서 팁으로 바른 자리만 발색이 진하고 음파음파가 불가능합니다. 손으로 문질러 사용하기도 불편해서 안 쓰고 있네요. 워터틴트 느낌인데 뻑뻑하게 발립니다. 색은 이쁘고 지속력도 좋은데 잘 안 발려서 안 쓰게 되네요.,지속력/유지력,지속력도 좋은데,1,[속성] 지속력/유지력 [문장] 지속력도 좋은데,0,지속력/유지력,unchanged
validation,train,[속성] 보습력/수분감 [문장] 촉촉하지 않아서 아쉽네요.,666841,쇼핑몰,메이크업/뷰티소품,OO 울** 립글로우 3.4g 1개,핑크와 코랄 컬러를 사용하는데 이번에 로지우드 컬러를 주문했습니다. 색이 제 피부랑 잘 어울리지 않고 촉촉하지 않아서 아쉽네요.,보습력/수분감,촉촉하지 않아서 아쉽네요.,-1,[속성] 보습력/수분감 [문장] 촉촉하지 않아서 아쉽네요.,1,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 가격 [문장] 가격도 착해서 좋습니다.,668467,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,색상도 있으면서 보습력이 좋아 제일 좋아하는 제품이네요. 상품평 쓰는게 늦었지만 배송도 빠르고 가격도 착해서 좋습니다.,가격,가격도 착해서 좋습니다.,1,[속성] 가격 [문장] 가격도 착해서 좋습니다.,0,가격,unchanged
validation,train,[속성] 가격 [문장] 가격은 비싸지만,667401,쇼핑몰,메이크업/뷰티소품,OO 울** 립글로우 3.4g 1개,계속 쓰던 제품입니다. 매장에서 보니 발색이 잘 되길래 샀는데 좋습니다. 가격은 비싸지만 적당한 핑크빛이 과하지 않게 발색이 되어서 맘에 듭니다.,가격,가격은 비싸지만,-1,[속성] 가격 [문장] 가격은 비싸지만,1,가격,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습력이 약해서,666259,쇼핑몰,메이크업/뷰티소품,OO 한** 립밤 4g 1개,좋은향이 날 꺼라 기대했는데 향은 그닥 안 좋습니다. 제품 지속력이 떨어져요. 색깔도 별로에요. 보습력이 약해서 겨울에 바르기에는 적합하지 않아요. 발림성도 안 좋습니다.,보습력/수분감,보습력이 약해서,-1,[속성] 보습력/수분감 [문장] 보습력이 약해서,1,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 용량/개수 [문장] 용량도 적어요.,672378,쇼핑몰,메이크업/뷰티소품,OO 무** 멀티 아이 컬러 팔레트 8.1g 1개,가장 손이 많이 가는 팔레트라는 뷰티 유튜브를 보고 구매했어요. 기대만큼 발림성이 좋지 않고 제형도 잘 부서지고 가루 날림도 있습니다. 발색도 자연스럽지 않네요. 용량도 적어요.,용량/개수,용량도 적어요.,-1,[속성] 용량/개수 [문장] 용량도 적어요.,1,용량/개수,unchanged
validation,train,[속성] 발색력 [문장] 발색력 좋고,672337,쇼핑몰,메이크업/뷰티소품,OO 무** 멀티 아이 컬러 팔레트 8.1g 1개,발색력 좋고 색상이 많아서 좋습니다. 원래 3색으로 된 거 쓰다가 이 제품을 쓰니 활용도 좋고 펄도 발색 좋네요. 제 피부에 구매한 색상이 잘 받습니다.,발색력,발색력 좋고,1,[속성] 발색력 [문장] 발색력 좋고,0,발색력,unchanged
validation,train,[속성] 디자인 [문장] 디자인이 고급스럽지 않고,672264,쇼핑몰,메이크업/뷰티소품,OO 샤** 섀도우 스틱 1.4g 1개,우연히 아이브로우 펜슬 구매하려고 검색하다 주문해 봤습니다. 그런데 생각했던 것보다 디자인이 고급스럽지 않고 사용하기 불편하네요. 발색력도 안 좋고요. 여러 벗 덧발라도 발색이 안 나오네요. 재구매는 안 할 거 같아요.,디자인,디자인이 고급스럽지 않고,-1,[속성] 디자인 [문장] 디자인이 고급스럽지 않고,1,디자인,unchanged
validation,train,[속성] 편의성/활용성 [문장] 사용하기 불편하네요.,672264,쇼핑몰,메이크업/뷰티소품,OO 샤** 섀도우 스틱 1.4g 1개,우연히 아이브로우 펜슬 구매하려고 검색하다 주문해 봤습니다. 그런데 생각했던 것보다 디자인이 고급스럽지 않고 사용하기 불편하네요. 발색력도 안 좋고요. 여러 벗 덧발라도 발색이 안 나오네요. 재구매는 안 할 거 같아요.,편의성/활용성,사용하기 불편하네요.,-1,[속성] 편의성/활용성 [문장] 사용하기 불편하네요.,1,편의성/활용성,unchanged
validation,train,[속성] 발색력 [문장] 발색력이 좋고,661854,쇼핑몰,메이크업/뷰티소품,OO 루** 슬림 쉬어 마뜨 2g 1개,친구 생일 선물로 줬습니다. 친구 마음에 안 들까봐 조마조마했는데 마음에 든다고 해서 저도 기분이 좋습니다. 발색력이 좋고 색깔도 예쁘다고 해요. 그래서 저도 하나 사려고 합니다. 배송은 느렸어요. 선물용인데 쇼핑백 요청을 안 드렸더니 쇼핑백이 안 와서 좀 아쉽네요. 선물용이시면 쇼핑백 요청 꼭 하세요.,발색력,발색력이 좋고,1,[속성] 발색력 [문장] 발색력이 좋고,0,발색력,unchanged
validation,train,[속성] 발림성 [문장] 잘 발리지도 않고,666691,쇼핑몰,메이크업/뷰티소품,OO 한** 립밤 4g 1개,향이 좋다는 후기가 많던데 생각보다 향이 역하네요. 잘 발리지도 않고 입술이 생기있어 보이지 않아요.,발림성,잘 발리지도 않고,-1,[속성] 발림성 [문장] 잘 발리지도 않고,1,발림성,unchanged
validation,train,[속성] 지속력/유지력 [문장] 지속력도 오래가고,663847,쇼핑몰,메이크업/뷰티소품,OO 파** 리퀴드 립컬러 5ml 1개,너무 마음에 드네요. 추천해요. 선물로 보냈는데 정말 좋아하셔서 저도 덩달아 좋아요. 지속력도 오래가고 발색도 선명하다고 합니다.,지속력/유지력,지속력도 오래가고,1,[속성] 지속력/유지력 [문장] 지속력도 오래가고,0,지속력/유지력,unchanged
validation,train,[속성] 편의성/활용성 [문장] 사용하기 편해요.,665625,쇼핑몰,메이크업/뷰티소품,OO 벨** 립틴트 4g 1개,거짓말 아니고 이거 다섯번째 구매했어요. 색깔 너무 저랑 잘 맞고 지속력도 좋고 팁도 얇아서 쉽게 바를 수 있어 사용하기 편해요.,편의성/활용성,사용하기 편해요.,1,[속성] 편의성/활용성 [문장] 사용하기 편해요.,0,편의성/활용성,unchanged
validation,train,[속성] 보습력/수분감 [문장] 촉촉하지 않습니다.,666494,쇼핑몰,메이크업/뷰티소품,OO 한** 립밤 4g 1개,림밤인데 촉촉하지 않습니다. 생각보다 색이 너무 연해서 아쉽네요. 색이 더 진하게 나왔으면 좋겠습니다.,보습력/수분감,촉촉하지 않습니다.,-1,[속성] 보습력/수분감 [문장] 촉촉하지 않습니다.,1,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 보습력/수분감 [문장] 보습력 좋습니다.,668186,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,촉촉하고 보습력 좋습니다. 체리향 좋습니다. 발색이 과하지 않아 아이가 데일리로 사용합니다. 집에서 화장 안 할때 써도 좋을 것 같습니다. 가격이 저렴한데 제품은 우수합니다. 재구매 할께요.,보습력/수분감,보습력 좋습니다.,1,[속성] 보습력/수분감 [문장] 보습력 좋습니다.,0,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 가격 [문장] 가격이 저렴한데,668186,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,촉촉하고 보습력 좋습니다. 체리향 좋습니다. 발색이 과하지 않아 아이가 데일리로 사용합니다. 집에서 화장 안 할때 써도 좋을 것 같습니다. 가격이 저렴한데 제품은 우수합니다. 재구매 할께요.,가격,가격이 저렴한데,1,[속성] 가격 [문장] 가격이 저렴한데,0,가격,unchanged
validation,train,[속성] 가격 [문장] 가격도 비쌉니다.,662361,쇼핑몰,메이크업/뷰티소품,OO 제** 립밤 4g 1개,무향이라고 해서 샀는데 약간 달달한 향이 있어 아쉽습니다. 용기 뚜껑이 생각보다 약하네요. 배송도 엄청 느리고 가격도 비쌉니다.,가격,가격도 비쌉니다.,-1,[속성] 가격 [문장] 가격도 비쌉니다.,1,가격,unchanged
validation,train,[속성] 가격 [문장] 가성비 좋은 제품입니다.,664634,쇼핑몰,메이크업/뷰티소품,OO 파** 리퀴드 립컬러 5ml 1개,배송 빠르고 발림성도 좋습니다. 건조한 편인데 립이 부드럽게 착색되니 좋아요. 봄에 바르기 딱 좋고 가성비 좋은 제품입니다.,가격,가성비 좋은 제품입니다.,1,[속성] 가격 [문장] 가성비 좋은 제품입니다.,0,가격,unchanged
validation,train,[속성] 밀착력/접착력 [문장] 마스크에 묻어나고,664150,쇼핑몰,메이크업/뷰티소품,OO 파** 리퀴드 립컬러 5ml 1개,생각보다 어둡게 발색이 되고 좀 매트한 느낌이 드네요. 마스크에 묻어나고 지속력도 오래가지 않아 아쉬움이 남는 제품입니다.,밀착력/접착력,마스크에 묻어나고,-1,[속성] 밀착력/접착력 [문장] 마스크에 묻어나고,1,밀착력/접착력,unchanged
validation,train,[속성] 발림성 [문장] 발림성도 좋아요.,664605,쇼핑몰,메이크업/뷰티소품,OO 파** 리퀴드 립컬러 5ml 1개,진한 색상도 좋고 발림성도 좋아요. 사진과 똑같은 색상이에요. 배송도 빨라 마음에 듭니다. 마스크에 묻어나고 유통기간이 짧아 불만족입니다.,발림성,발림성도 좋아요.,1,[속성] 발림성 [문장] 발림성도 좋아요.,0,발림성,unchanged
validation,train,[속성] 보습력/수분감 [문장] 촉촉하며,668516,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,항상 사용하고 있는 OOO입니다. 향도 좋고 촉촉하며 부드럽게 발려서 좋습니다. 자기 전에 촉촉하게 바르고 아침에 일어나면 입술이 거칠어진 부분이 없어 좋습니다. 기본인 무향도 좋지만 체리향도 기분이 좋네요.,보습력/수분감,촉촉하며,1,[속성] 보습력/수분감 [문장] 촉촉하며,0,보습력/수분감/쿨링감,merged_duplicate_label
validation,train,[속성] 발림성 [문장] 부드럽게 발려서 좋습니다.,668516,쇼핑몰,메이크업/뷰티소품,OO 후** 립케어 4.8g 1개,항상 사용하고 있는 OOO입니다. 향도 좋고 촉촉하며 부드럽게 발려서 좋습니다. 자기 전에 촉촉하게 바르고 아침에 일어나면 입술이 거칠어진 부분이 없어 좋습니다. 기본인 무향도 좋지만 체리향도 기분이 좋네요.,발림성,부드럽게 발려서 좋습니다.,1,[속성] 발림성 [문장] 부드럽게 발려서 좋습니다.,0,발림성,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습력이 약합니다.,663484,쇼핑몰,메이크업/뷰티소품,OO 맨** 케어 4.8g 1개,"남편이 날씨가 추워지는 간절기부터 겨울, 초봄까지 윗입술 중간이 잘 벌어져서 립케어는 필수입니다. 이 제품 좋다고 구매했는데 보습력이 약합니다.지속력도 약해요. 꾸준히 열심히 바르는 수밖에 그게 젤 좋은 방법이네요.",보습력/수분감,보습력이 약합니다.,-1,[속성] 보습력/수분감 [문장] 보습력이 약합니다.,1,보습력/수분감/쿨링감,merged_duplicate_label
